File Name,Part1_E,Part3_E,Part7_E,Part10_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,inner_y4,inner_y5,inner_y6,inner_y7,inner_y8,inner_y9,inner_z1,inner_z2,inner_z3,inner_z4,inner_z5,inner_z6,inner_z7,inner_z8,inner_z9,outer_y1,outer_y2,outer_y3,outer_y4,outer_y5,outer_y6,outer_y7,outer_y8,outer_y9,outer_z1,outer_z2,outer_z3,outer_z4,outer_z5,outer_z6,outer_z7,outer_z8,outer_z9,innerShape_x1,innerShape_x2,innerShape_x3,innerShape_x4,innerShape_x5,innerShape_x6,innerShape_x7,innerShape_x8,innerShape_x9,innerShape_y1,innerShape_y2,innerShape_y3,innerShape_y4,innerShape_y5,innerShape_y6,innerShape_y7,innerShape_y8,innerShape_y9,outerShape_x1,outerShape_x2,outerShape_x3,outerShape_x4,outerShape_x5,outerShape_x6,outerShape_x7,outerShape_x8,outerShape_x9,outerShape_y1,outerShape_y2,outerShape_y3,outerShape_y4,outerShape_y5,outerShape_y6,outerShape_y7,outerShape_y8,outerShape_y9
Part1_E(0.0241)Part3_E(0.2574)Part11_E(0.1207),0.0241,0.2574,1,1,0.1207,0.015,1.25,1.75,1.5522936,1.557936956,1.563895194,1.576664789,1.5971886,1.622384394,1.646673376,1.663508713,1.666904062,0.00465164,0.504265372,1.00398671,1.50349911,2.002737774,2.501810037,3.000915756,3.500267697,4.000011919,-2.537634942,-2.543888236,-2.549455961,-2.563494202,-2.585748581,-2.610534512,-2.63071745,-2.641693152,-2.645367921,0.245279982,0.714773898,1.184464647,1.65384354,2.122878044,2.591805018,3.060923954,3.530390224,4.000008314,1.562125303,1.178800338,0.281485892,-0.721558647,-1.409062159,-1.418493434,-0.734287213,0.285697583,1.191412056,-0.178131815,0.791142969,1.284115574,1.112616218,0.343331043,-0.703029439,-1.490922358,-1.664259884,-1.157996819,2.038397718,1.540836008,0.363058266,-0.957467488,-1.855933259,-1.867318977,-0.974302081,0.368694342,1.557962597,-0.173234966,1.100086823,1.753589615,1.525522181,0.510755366,-0.861366211,-1.901145702,-2.132018421,-1.460961992
Part1_E(0.0241)Part3_E(0.3428)Part11_E(0.2233),0.0241,0.3428,1,1,0.2233,0.015,1.25,1.75,1.418017881,1.422132163,1.426195269,1.435474209,1.451528862,1.472741127,1.494844081,1.511451129,1.514585158,0.003219413,0.502965004,1.00279642,1.502504167,2.00201547,2.501368998,3.00068959,3.500162973,4.000010493,-2.411056029,-2.416007468,-2.419334011,-2.429768941,-2.448004748,-2.469766408,-2.488884671,-2.500369336,-2.503482537,0.246717599,0.715989011,1.185458059,1.654698143,2.123651743,2.592481181,3.061419397,3.530620713,4.00001161,1.479390334,1.117256438,0.263531315,-0.689802983,-1.343397752,-1.349345264,-0.69854607,0.26650855,1.124790417,-0.106699932,0.815089875,1.281798816,1.120468061,0.389061317,-0.604627548,-1.349009246,-1.512080966,-1.034817152,1.962539599,1.485443249,0.346608427,-0.92983423,-1.796958723,-1.804205428,-0.941365527,0.350579953,1.496033188,-0.103471216,1.127448665,1.757551175,1.539025209,0.557288089,-0.76686657,-1.765937819,-1.987014659,-1.343300744
Part1_E(0.0241)Part3_E(0.3442)Part11_E(0.2091),0.0241,0.3442,1,1,0.2091,0.015,1.25,1.75,1.424033534,1.428090878,1.432068425,1.44111237,1.456649477,1.477003297,1.498010391,1.513636553,1.516593025,0.003297292,0.503019509,1.002820802,1.502505334,2.002008925,2.501371755,3.000711056,3.500193811,4.00000945,-2.417181119,-2.421981391,-2.425280695,-2.435425479,-2.452995168,-2.47380944,-2.491935505,-2.502695387,-2.505673206,0.246774731,0.716029535,1.185462025,1.654683765,2.123644945,2.592496351,3.06145134,3.530647808,4.000010161,1.477817328,1.116708196,0.263369856,-0.690217777,-1.342783065,-1.348628142,-0.698753896,0.266262076,1.124093347,-0.108490933,0.813069007,1.280646451,1.118920854,0.386946924,-0.606057822,-1.350685544,-1.514028448,-1.036253252,1.961021116,1.484970912,0.346477312,-0.930306226,-1.796397596,-1.803523192,-0.941579936,0.350344818,1.495360721,-0.10531911,1.125429144,1.75647425,1.537532326,0.55513879,-0.768368978,-1.76769456,-1.989043601,-1.344808505
Part1_E(0.0241)Part3_E(0.3656)Part11_E(0.2359),0.0241,0.3656,1,1,0.2359,0.015,1.25,1.75,1.403637193,1.40743771,1.411093848,1.419501645,1.434157954,1.453624314,1.473990839,1.489340087,1.492210951,0.003075787,0.502815799,1.002629495,1.502340193,2.001885029,2.501294907,3.00067443,3.50018184,4.000008958,-2.398020468,-2.402581441,-2.405501617,-2.414969367,-2.431702186,-2.451783674,-2.469500512,-2.480179443,-2.483024246,0.24702262,0.716238124,1.185626825,1.654820625,2.123768001,2.592606639,3.06153606,3.530690258,4.000010328,1.464061289,1.106560724,0.260369063,-0.685165499,-1.332047464,-1.33736784,-0.693095907,0.263069585,1.113162344,-0.097073169,0.816733134,1.280187239,1.12001723,0.394127354,-0.590211657,-1.327897528,-1.489646873,-1.016424023,1.948394537,1.475834207,0.34372514,-0.925932582,-1.786758276,-1.793259599,-0.936390948,0.347330769,1.485207842,-0.094159358,1.129671552,1.757077071,1.539573542,0.562465655,-0.753149368,-1.746004362,-1.965842069,-1.325876899
Part1_E(0.0241)Part3_E(0.3634)Part11_E(0.2256),0.0241,0.3634,1,1,0.2256,0.015,1.25,1.75,1.408667001,1.412476859,1.416140061,1.424535166,1.439094892,1.458325576,1.478326624,1.493309972,1.496119536,0.003135685,0.502864253,1.002664598,1.502362802,2.001899154,2.501306354,3.000687725,3.500195419,4.00000862,-2.402945464,-2.407474908,-2.410434759,-2.419873513,-2.4364431,-2.456231061,-2.473592723,-2.483983377,-2.486790452,0.247013991,0.71622802,1.185607976,1.65479804,2.123749957,2.592598642,3.061537787,3.530695465,4.000009732,1.465125148,1.107600603,0.260679347,-0.685968107,-1.333128348,-1.338472244,-0.693888076,0.263368631,1.114240556,-0.099268922,0.815408828,1.279743468,1.119214063,0.392325534,-0.592809894,-1.331467746,-1.493530829,-1.019523373,1.949339521,1.476778947,0.344016841,-0.926673811,-1.787724222,-1.794253403,-0.937126766,0.347612065,1.486198444,-0.096346538,1.128275184,1.756531117,1.538674279,0.560630938,-0.755699118,-1.749470044,-1.969611427,-1.32889337
Part1_E(0.0241)Part3_E(0.2608)Part11_E(0.1018),0.0241,0.2608,1,1,0.1018,0.015,1.25,1.75,1.570504996,1.575913199,1.581391682,1.592828128,1.610902336,1.632673733,1.653168884,1.666969003,1.669797467,0.00509376,0.504597244,1.004180941,1.503602013,2.002819156,2.501923533,3.001069708,3.50040658,4.000008317,-2.55611687,-2.56178458,-2.566905852,-2.579375719,-2.598796146,-2.620069835,-2.636994049,-2.645854427,-2.649018795,0.245680229,0.715083135,1.184624312,1.653931908,2.122988733,2.591975604,3.06111469,3.530512859,4.000005019,1.555994472,1.176045233,0.280420071,-0.722560011,-1.406623688,-1.415696079,-0.734604671,0.284325263,1.187910177,-0.181788893,0.786179195,1.281202799,1.10862028,0.33835099,-0.705232747,-1.493055957,-1.666923139,-1.15972005,2.032552041,1.538422719,0.362107975,-0.958719743,-1.853772811,-1.864741778,-0.974701387,0.367375161,1.554629861,-0.177112893,1.095174211,1.751000413,1.52177378,0.505662496,-0.863877588,-1.903675766,-2.135093137,-1.463031623
Part1_E(0.0241)Part3_E(0.3726)Part11_E(0.2331),0.0241,0.3726,1,1,0.2331,0.015,1.25,1.75,1.402212339,1.405912603,1.409437856,1.417545307,1.431663982,1.450376117,1.469898554,1.484564132,1.487303077,0.003066314,0.502797335,1.00259682,1.502300403,2.001850599,2.50127715,3.000677383,3.500196561,4.000008234,-2.396986044,-2.401393179,-2.404206543,-2.413330691,-2.429443724,-2.448751777,-2.465743506,-2.475944581,-2.478672167,0.247118933,0.716315014,1.185671322,1.654847012,2.123794829,2.592642744,3.061575585,3.530716681,4.000009491,1.459540152,1.103613861,0.259501532,-0.684135512,-1.328902233,-1.334028703,-0.69178527,0.262101331,1.109931772,-0.095326521,0.816346433,1.279306037,1.119279784,0.394582199,-0.587102573,-1.323180739,-1.484701228,-1.012305779,1.944196071,1.473192694,0.342940019,-0.925111376,-1.783926777,-1.790197022,-0.935204349,0.346415162,1.482191461,-0.092512801,1.129434582,1.756515648,1.539112118,0.562937527,-0.750244078,-1.741617016,-1.96124759,-1.322031447
Part1_E(0.0241)Part3_E(0.3148)Part11_E(0.1519),0.0241,0.3148,1,1,0.1519,0.015,1.25,1.75,1.47346324,1.477864661,1.482188233,1.491705199,1.507486897,1.527409955,1.547161482,1.561244262,1.563981949,0.003934237,0.50356522,1.003269668,1.502851122,2.002259832,2.501551707,3.000847261,3.500290555,4.000008151,-2.464566404,-2.469459325,-2.473276014,-2.483828644,-2.50128056,-2.521266165,-2.538010811,-2.547450678,-2.550352669,0.246511436,0.715793149,1.185221634,1.654450937,2.123448075,2.592360857,3.061385702,3.530635461,4.000007233,1.499051465,1.133582806,0.268249833,-0.700181067,-1.360829381,-1.367451604,-0.709438203,0.271319988,1.142051111,-0.13225505,0.802693627,1.279351054,1.114004734,0.370085372,-0.637007408,-1.394545959,-1.561269744,-1.074315314,1.980356525,1.500199962,0.350974682,-0.939177859,-1.81260102,-1.820652234,-0.951454396,0.35510924,1.511994363,-0.12872788,1.114040429,1.753457836,1.531052267,0.537956311,-0.798340485,-1.809768382,-2.034358665,-1.381418009
Part1_E(0.0241)Part3_E(0.3663)Part11_E(0.2189),0.0241,0.3663,1,1,0.2189,0.015,1.25,1.75,1.410371167,1.41412641,1.417714128,1.425919987,1.440106961,1.458770033,1.4780909,1.492492683,1.495194622,0.003163179,0.502880426,1.002665435,1.502353066,2.001888192,2.501303493,3.000697251,3.500211143,4.000008036,-2.404825731,-2.409248011,-2.412161209,-2.421376753,-2.437493115,-2.456675059,-2.473432879,-2.48340165,-2.486120468,0.247068771,0.716270356,1.18562687,1.654804377,2.123758589,2.59261727,3.061562636,3.53071376,4.000008971,1.462999434,1.106387852,0.260321945,-0.685767852,-1.331825507,-1.337067308,-0.693517532,0.262946053,1.112878148,-0.099344707,0.814516922,1.279001652,1.118375794,0.39168827,-0.592287005,-1.330486111,-1.492570976,-1.018657343,1.947343866,1.475698133,0.343698541,-0.926565587,-1.786548255,-1.792955586,-0.93680087,0.347211488,1.484918024,-0.096477238,1.127434927,1.755925668,1.537949802,0.559986833,-0.755272083,-1.748629969,-1.968800793,-1.328146545
Part1_E(0.0241)Part3_E(0.3163)Part11_E(0.1485),0.0241,0.3163,1,1,0.1485,0.015,1.25,1.75,1.474850778,1.479210186,1.483465656,1.49280692,1.508265268,1.52773037,1.546967092,1.560632316,1.56329176,0.003971416,0.503591507,1.003281849,1.502854016,2.002261275,2.50155826,3.000860656,3.500304872,4.00000772,-2.466068829,-2.470877374,-2.474637492,-2.484986084,-2.502061291,-2.521572353,-2.537869464,-2.54701363,-2.549846527,0.246565551,0.715835907,1.185245511,1.654464845,2.123463203,2.592382179,3.061409171,3.530650872,4.00000677,1.497524282,1.132709205,0.267975232,-0.700059284,-1.359930214,-1.366477315,-0.709191299,0.270995487,1.141052109,-0.132288745,0.802088,1.278848167,1.113427773,0.369654612,-0.636616668,-1.393819679,-1.560551278,-1.073671764,1.97892273,1.499422067,0.350728212,-0.939122958,-1.811793134,-1.819755009,-0.951239747,0.354800447,1.511054542,-0.128803661,1.11347014,1.753051081,1.530555572,0.537518008,-0.798021245,-1.809146572,-2.033750045,-1.38086305
Part1_E(0.0241)Part3_E(0.3846)Part11_E(0.2395),0.0241,0.3846,1,1,0.2395,0.015,1.25,1.75,1.395636541,1.399196372,1.402544781,1.410272183,1.423777241,1.441719882,1.460474323,1.474582086,1.477205023,0.002996475,0.50272693,1.002520915,1.502227168,2.00179221,2.501242751,3.000668083,3.500202485,4.00000762,-2.391023338,-2.395258502,-2.397896617,-2.406599334,-2.422052984,-2.44061985,-2.456989433,-2.466829729,-2.4694385,0.247252665,0.716425001,1.185747567,1.654903086,2.123846831,2.592696988,3.061625012,3.530745982,4.000008957,1.45258164,1.098753846,0.258067377,-0.682028686,-1.323742554,-1.328595501,-0.68932302,0.260546612,1.104669237,-0.090983731,0.817060474,1.278550169,1.119046444,0.396852321,-0.580587497,-1.31364631,-1.474576168,-1.003996257,1.937773686,1.468823296,0.341631608,-0.92333651,-1.779287727,-1.785231835,-0.932958643,0.344946425,1.477293345,-0.088308264,1.130414459,1.756277748,1.539332853,0.565262368,-0.744041246,-1.732613288,-1.951691502,-1.314157542
Part1_E(0.0241)Part3_E(0.2818)Part11_E(0.1138),0.0241,0.2818,1,1,0.1138,0.015,1.25,1.75,1.53311077,1.538036305,1.54291747,1.553265798,1.569867928,1.590147965,1.609529842,1.622799677,1.625468134,0.004699529,0.504234582,1.003842172,1.503312599,2.002605221,2.501793198,3.00100824,3.500385353,4.000007588,-2.521154581,-2.526363352,-2.530843824,-2.542184167,-2.560183478,-2.580169039,-2.596313577,-2.604952521,-2.607901258,0.246118362,0.715451472,1.184915062,1.654174573,2.123209174,2.592175028,3.061268561,3.530589729,4.000005282,1.530291145,1.157329305,0.275023464,-0.713241855,-1.386491624,-1.394401891,-0.723892428,0.27848822,1.167544173,-0.161679369,0.791902758,1.279613026,1.109869353,0.350561538,-0.676801134,-1.45167195,-1.622617291,-1.123839289,2.008934152,1.521592,0.357180562,-0.95066786,-1.835673628,-1.845260389,-0.964816765,0.361864022,1.535667537,-0.157556558,1.101897416,1.751303536,1.524728443,0.518072941,-0.836672753,-1.864344064,-2.092973846,-1.428850072
Part1_E(0.0241)Part3_E(0.3349)Part11_E(0.1665),0.0241,0.3349,1,1,0.1665,0.015,1.25,1.75,1.451588255,1.455670248,1.459618429,1.468405321,1.483139008,1.501928595,1.520749658,1.534309702,1.53691361,0.003671723,0.503322719,1.00304047,1.502651299,2.002108062,2.501456702,3.000802816,3.500278212,4.000007476,-2.444158325,-2.448744224,-2.452153415,-2.461928074,-2.478341867,-2.497325572,-2.513392698,-2.522565114,-2.525298669,0.246793813,0.716029728,1.185403768,1.654599118,2.12358235,2.592484903,3.061484572,3.530686993,4.000007122,1.482993253,1.121925414,0.264857365,-0.694494574,-1.348360972,-1.354323711,-0.702960852,0.267676267,1.12945002,-0.119942424,0.806098671,1.278328586,1.114664327,0.377481018,-0.61953766,-1.369210809,-1.534197517,-1.052302795,1.965596549,1.489714368,0.347874182,-0.934279318,-1.801394699,-1.808660989,-0.945504011,0.351670303,1.500277266,-0.116735933,1.118091836,1.753648983,1.532793019,0.545498038,-0.781612919,-1.785703768,-2.00864694,-1.36044994
Part1_E(0.0241)Part3_E(0.3633)Part11_E(0.2005),0.0241,0.3633,1,1,0.2005,0.015,1.25,1.75,1.419754763,1.423508294,1.427076419,1.435174453,1.449042646,1.467095192,1.48556923,1.499173847,1.501739083,0.003289114,0.502981671,1.002737482,1.502399484,2.001918815,2.501330321,3.000728045,3.50024073,4.000007312,-2.414071193,-2.418402643,-2.421353521,-2.430420385,-2.446083369,-2.464552002,-2.480511018,-2.489866175,-2.492490066,0.247081387,0.716275357,1.185609402,1.654776327,2.123738002,2.592615024,3.06157637,3.530729063,4.000007825,1.464223682,1.107836093,0.260742363,-0.687124183,-1.333350267,-1.338605684,-0.694808265,0.263327101,1.114342255,-0.10319376,0.811954028,1.278015756,1.116729848,0.388363516,-0.596665285,-1.336424585,-1.499059838,-1.023805805,1.948398872,1.477019535,0.344097844,-0.927842077,-1.787909978,-1.79433285,-0.938006892,0.347567922,1.486253886,-0.100328147,1.124761286,1.754800965,1.536168972,0.556602003,-0.759594678,-1.754428837,-1.975134728,-1.333186712
Part1_E(0.0241)Part3_E(0.342)Part11_E(0.171),0.0241,0.342,1,1,0.171,0.015,1.25,1.75,1.44505872,1.449042014,1.452867171,1.461405264,1.47576904,1.494139294,1.512591228,1.525920829,1.528471227,0.003602412,0.503257338,1.002976531,1.502594181,2.002064439,2.501430242,3.000792128,3.500277051,4.000007206,-2.438103669,-2.442583874,-2.445862172,-2.455369099,-2.471406902,-2.490008182,-2.505794544,-2.514835236,-2.517505802,0.246887355,0.716107806,1.185462556,1.654645977,2.123624944,2.59252519,3.061517648,3.530704797,4.000007006,1.477789536,1.118183047,0.26375949,-0.692727752,-1.344377472,-1.350132121,-0.700938336,0.266495077,1.125402739,-0.116151496,0.807051451,1.277933597,1.114771731,0.379691154,-0.614090163,-1.361293577,-1.525748295,-1.045417713,1.960807926,1.486347925,0.34687057,-0.932765639,-1.797814712,-1.804832687,-0.943649923,0.350554809,1.496512573,-0.113048373,1.119251394,1.753645497,1.533247625,0.547754093,-0.776403564,-1.778193764,-2.000633941,-1.353899467
Part1_E(0.0241)Part3_E(0.3975)Part11_E(0.2383),0.0241,0.3975,1,1,0.2383,0.015,1.25,1.75,1.391897957,1.395303751,1.398456974,1.405741115,1.418471156,1.435355046,1.452955191,1.466149922,1.468594988,0.002962154,0.502684146,1.002462936,1.502163479,2.001738808,2.501213524,3.000667282,3.500218274,4.000006721,-2.387917952,-2.391932421,-2.394402682,-2.402603562,-2.417179809,-2.434675269,-2.450062069,-2.45926979,-2.46171465,0.247399485,0.716544115,1.185822889,1.654952875,2.123894429,2.592753149,3.061681828,3.530782411,4.000007949,1.445344625,1.093926797,0.256647167,-0.680211302,-1.318599696,-1.323160179,-0.687092343,0.258980358,1.099416191,-0.087694805,0.816818868,1.277295985,1.118115083,0.398044155,-0.575094951,-1.305421347,-1.465915994,-0.996819073,1.931064436,1.464489101,0.340342016,-0.921854684,-1.774657964,-1.780252242,-0.930935014,0.343465732,1.472393984,-0.085170816,1.130425652,1.755543841,1.538852277,0.566493725,-0.738870471,-1.724919502,-1.943599042,-1.307418404
Part1_E(0.0241)Part3_E(0.4123)Part11_E(0.2445),0.0241,0.4123,1,1,0.2445,0.015,1.25,1.75,1.385251657,1.388524278,1.39149789,1.398383769,1.410458496,1.426504384,1.443249902,1.455810095,1.458127009,0.002899735,0.50262033,1.002392798,1.502094846,2.001683654,2.501181135,3.000659191,3.500224966,4.000006101,-2.381945656,-2.385777539,-2.388073919,-2.395832829,-2.40969737,-2.426375575,-2.441060288,-2.449849033,-2.452163889,0.247538108,0.716658527,1.18590259,1.655011302,2.123947875,2.592808318,3.061732029,3.530812391,4.000007361,1.437857227,1.088723868,0.255092411,-0.678036294,-1.313125193,-1.317411307,-0.684549375,0.257297246,1.093791812,-0.083259983,0.817402682,1.276390605,1.117720565,0.400263338,-0.568344558,-1.295519965,-1.455413169,-0.988179359,1.92414538,1.459806159,0.338920888,-0.920031473,-1.769735688,-1.774999882,-0.92862206,0.341873895,1.467156094,-0.080880533,1.131293237,1.755191742,1.538940857,0.568773039,-0.73244918,-1.715579391,-1.933698383,-1.299238653
Part1_E(0.0241)Part3_E(0.4128)Part11_E(0.2395),0.0241,0.4128,1,1,0.2395,0.015,1.25,1.75,1.386816256,1.390058845,1.393009336,1.399837218,1.41178347,1.427618128,1.444097854,1.45642351,1.458697721,0.002910954,0.502627679,1.002394911,1.50209303,2.001680841,2.501180506,3.000662463,3.500230344,4.000005905,-2.383529632,-2.387321617,-2.389611109,-2.397299034,-2.41099986,-2.427444881,-2.441885491,-2.45049647,-2.452779264,0.247553921,0.716670612,1.185906937,1.655011434,2.123948866,2.592813002,3.061739412,3.530818254,4.000007066,1.437476426,1.088602182,0.255081027,-0.678117174,-1.312932831,-1.317187137,-0.684573276,0.257265791,1.093646987,-0.083767346,0.816827175,1.276047917,1.117283292,0.399671271,-0.568755629,-1.295998727,-1.455971376,-0.988599128,1.923778098,1.459703304,0.338917039,-0.920126463,-1.769556663,-1.774783979,-0.928647119,0.341845164,1.467017072,-0.081402057,1.130717954,1.754867417,1.538516979,0.568172308,-0.732878073,-1.716077437,-1.934275995,-1.299675943
Part1_E(0.0241)Part3_E(0.4185)Part11_E(0.247),0.0241,0.4185,1,1,0.247,0.015,1.25,1.75,1.382664273,1.385876452,1.388777922,1.395506665,1.407321634,1.423034091,1.439438929,1.451746006,1.454011473,0.00286969,0.502590544,1.002361347,1.502064704,2.001659412,2.501166379,3.00065454,3.500226782,4.000005862,-2.379618743,-2.383377054,-2.385604487,-2.393188579,-2.4067709,-2.423123956,-2.43752809,-2.446148389,-2.448411588,0.247593178,0.71670408,1.18593454,1.655034808,2.123969223,2.592830122,3.061751748,3.530824158,4.000007129,1.43490343,1.086675179,0.254491219,-0.677166631,-1.310944359,-1.315119099,-0.683532163,0.256645999,1.091583373,-0.08152311,0.817613234,1.276019826,1.117553481,0.401122933,-0.565689843,-1.291623615,-1.451284822,-0.984782024,1.921416338,1.457962959,0.338372554,-0.919300855,-1.767773099,-1.772903995,-0.927695834,0.341258795,1.465100592,-0.079200424,1.131616264,1.755040134,1.538965115,0.569656766,-0.729924211,-1.71190468,-1.929807959,-1.296022883
Part1_E(0.0241)Part3_E(0.3517)Part11_E(0.16),0.0241,0.3517,1,1,0.16,0.015,1.25,1.75,1.446231466,1.450033844,1.453593854,1.461476169,1.474661345,1.491396045,1.508043271,1.519932591,1.522210364,0.00368023,0.503305788,1.002985264,1.502578718,2.002049743,2.501436911,3.000825207,3.500317473,4.000005849,-2.439904564,-2.444068542,-2.44712284,-2.4558796,-2.470563369,-2.48748364,-2.50170738,-2.509731576,-2.512155765,0.247097998,0.716277614,1.185567369,1.654714307,2.123692543,2.592607857,3.061602289,3.530758733,4.000005532,1.470221968,1.113473603,0.262331749,-0.691448727,-1.339440142,-1.344860795,-0.699139609,0.264870015,1.120166534,-0.114507252,0.805411139,1.275986861,1.112824356,0.379249306,-0.61023816,-1.355157641,-1.519394142,-1.040046562,1.953748066,1.482133239,0.345580171,-0.931827101,-1.793373032,-1.799990698,-0.942038947,0.34901291,1.491607558,-0.111587166,1.117831333,1.752206758,1.53173377,0.547315043,-0.772896492,-1.772592903,-1.994846601,-1.348976256
Part1_E(0.0241)Part3_E(0.3447)Part11_E(0.1513),0.0241,0.3447,1,1,0.1513,0.015,1.25,1.75,1.455302566,1.459178533,1.4628121,1.470801633,1.48408531,1.500844685,1.517408264,1.52915507,1.531418213,0.003804787,0.503414372,1.003077699,1.502653542,2.002106715,2.50147781,3.000852938,3.500333467,4.000005761,-2.44853394,-2.452736247,-2.455882976,-2.464740823,-2.479478755,-2.496366153,-2.510470961,-2.518357822,-2.520786228,0.247046395,0.716232472,1.18552614,1.654676979,2.123660768,2.5925839,3.061587799,3.530753336,4.000005248,1.474781015,1.116977187,0.263336568,-0.693402857,-1.34321169,-1.34880146,-0.701267832,0.26592178,1.123898126,-0.118992027,0.803679284,1.275937887,1.112110056,0.376218303,-0.61623828,-1.363714326,-1.528580843,-1.047475668,1.957914353,1.485292582,0.346502724,-0.933551826,-1.796763475,-1.80358287,-0.94400203,0.350003334,1.495067254,-0.115993712,1.115892195,1.75179483,1.530692629,0.544222036,-0.778689912,-1.780777581,-2.003632565,-1.356102741
Part1_E(0.0241)Part3_E(0.405)Part11_E(0.2215),0.0241,0.405,1,1,0.2215,0.015,1.25,1.75,1.395596208,1.398888423,1.401888686,1.408778209,1.420727744,1.436427224,1.452615409,1.464609524,1.466834904,0.003026626,0.50272656,1.002475913,1.502155684,2.001727092,2.501214518,3.000688431,3.50024833,4.000005673,-2.392004037,-2.395795087,-2.398173855,-2.405912358,-2.419541954,-2.435769593,-2.449894072,-2.458222293,-2.460485515,0.247516023,0.716636126,1.185869975,1.654974854,2.12391846,2.592793331,3.061731274,3.530817796,4.000006534,1.440801252,1.091333716,0.255884796,-0.679800442,-1.315818508,-1.320175833,-0.686331913,0.258083366,1.096526626,-0.088009041,0.814763755,1.275595994,1.116191973,0.396529221,-0.574134471,-1.303521262,-1.464081046,-0.995143412,1.926794936,1.462173147,0.339661517,-0.921636647,-1.772144675,-1.777493725,-0.930268769,0.342614768,1.469677071,-0.085598349,1.128481223,1.754132131,1.537169001,0.564966912,-0.7381095,-1.723315017,-1.942075701,-1.305991635
Part1_E(0.0241)Part3_E(0.3419)Part11_E(0.1397),0.0241,0.3419,1,1,0.1397,0.015,1.25,1.75,1.464392067,1.468280849,1.471878786,1.479697306,1.492594231,1.508728939,1.524517541,1.535588035,1.537735485,0.00398597,0.503565334,1.003194525,1.502741039,2.002173957,2.501533557,3.000900937,3.500367624,4.0000052,-2.457448987,-2.46156681,-2.464705379,-2.473350304,-2.487596888,-2.503794013,-2.517188034,-2.52456667,-2.526902889,0.247086572,0.71626229,1.185534854,1.654675143,2.123662765,2.59259713,3.061608533,3.530769227,4.000004505,1.476180775,1.118470291,0.263711271,-0.694789331,-1.344926616,-1.350557489,-0.702628073,0.266265006,1.125395895,-0.122601225,0.80142686,1.275155573,1.110688072,0.373188295,-0.620441607,-1.36946523,-1.534838346,-1.05244551,1.959136411,1.486649014,0.346851691,-0.934851311,-1.79830739,-1.805173683,-0.945278452,0.350320085,1.496434789,-0.119598885,1.113528029,1.750862955,1.529126339,0.54113432,-0.782829565,-1.786381617,-2.009728282,-1.360958154
Part1_E(0.0241)Part3_E(0.3887)Part11_E(0.1867),0.0241,0.3887,1,1,0.1867,0.015,1.25,1.75,1.415636467,1.419035442,1.422129007,1.429101912,1.440976567,1.456288793,1.471763561,1.482990737,1.485100822,0.003308022,0.50296697,1.002672486,1.502308532,2.001841656,2.501300254,3.000753834,3.500292284,4.000005129,-2.411339255,-2.41511764,-2.417666289,-2.425455983,-2.438846768,-2.454517281,-2.467894088,-2.47558101,-2.47778846,0.247450588,0.716575354,1.18580086,1.654904756,2.123860929,2.592758265,3.06171943,3.530819633,4.000005402,1.448220874,1.097439008,0.257654924,-0.68361825,-1.322330223,-1.326923293,-0.690323087,0.259882783,1.102951484,-0.097513232,0.810158815,1.274619214,1.113762321,0.389492141,-0.586191589,-1.320400089,-1.482278548,-1.009815086,1.933524433,1.467692815,0.341298915,-0.9250674,-1.777989306,-1.783617163,-0.933954505,0.34430689,1.475611334,-0.095001136,1.123488491,1.752522415,1.534164761,0.557787414,-0.749836902,-1.739557793,-1.95958173,-1.320152978
Part1_E(0.0241)Part3_E(0.3435)Part11_E(0.1377),0.0241,0.3435,1,1,0.1377,0.015,1.25,1.75,1.464744311,1.468601355,1.472150312,1.479843822,1.492518985,1.50835273,1.523817167,1.534634956,1.53673466,0.004007425,0.503580897,1.003202476,1.502744154,2.002176428,2.501538582,3.000908976,3.500375324,4.000004984,-2.45790698,-2.461967731,-2.46506269,-2.473565585,-2.487560729,-2.503450818,-2.516564718,-2.523765267,-2.526057061,0.247127763,0.716295929,1.185557127,1.654690828,2.123677682,2.592613684,3.061624345,3.530778861,4.000004285,1.474874412,1.117663363,0.263460524,-0.694590728,-1.344095385,-1.349670072,-0.702339659,0.265979173,1.124494711,-0.122369247,0.801105246,1.274799706,1.110321273,0.373064217,-0.619833105,-1.368478932,-1.533819566,-1.051580791,1.95791612,1.485926584,0.346624428,-0.934710905,-1.797560372,-1.804358908,-0.945021683,0.350048286,1.495589609,-0.119399094,1.113243115,1.750593136,1.528832714,0.541009629,-0.782280647,-1.785486883,-2.008806334,-1.360170404
